epoch,loss,val_loss
76,0.14727232039526658,0.42138140462338924
77,0.14836140953142335,0.4168020946284135
78,0.14891172683349363,0.421718683714668
79,0.14868197179640885,0.4262775598714749
80,0.14382532294149752,0.4294045412292083
81,0.1419117226506825,0.4287019893527031
82,0.14410666655749083,0.4422430054595073
83,0.14142574954570997,0.4451903197914362
84,0.13713307088861862,0.433730186894536
85,0.14145895831838803,0.45316439991195995
86,0.1371339155981938,0.46432384972771007
87,0.14134756520528485,0.45886989310383797
88,0.13795486563402745,0.45716299923757714
89,0.13450372120779422,0.4562022884686788
90,0.13546481230123728,0.4430361756434043
91,0.13464849435344892,0.46919716832538444
92,0.13186776586290863,0.453023290882508
93,0.12677209322444266,0.46650924533605576
94,0.1255395478327517,0.457321730752786
95,0.12731961269552508,0.4621833885709445
96,0.1329855554461203,0.48683901752034825
97,0.12967475308795218,0.4827474908282359
98,0.12456909484333462,0.4861699100583792
99,0.12818160489270533,0.4748806053151687
100,0.12172986617035887,0.47816264629364014
101,0.12076433791123607,0.48586689059933025
102,0.12134573163671626,0.49038334377110004
103,0.12002289810873291,0.4737798037628333
104,0.12404328807153636,0.4716528008381526
105,0.12101365841442237,0.5021084323525429
106,0.11794334894943016,0.497788455337286
107,0.11937685252201778,0.5089922870198885
108,0.11535934415749377,0.5240047412614027
109,0.11388196314995487,0.504494097083807
110,0.11300071953209462,0.4994580565641324
111,0.11291956601457463,0.5268846321851015
112,0.11537957300121586,0.526015492156148
113,0.11388852202368004,0.5200085851053396
114,0.1109625189392655,0.5140129824479421
115,0.10978511455296366,0.531269205113252
116,0.10691962782638492,0.5441263746470213
117,0.11111611884984153,0.5274085669467846
118,0.10751104618733127,0.5353201733281215
119,0.10612017052524068,0.550013787423571
120,0.11561156300551913,0.5660448527584473
121,0.11087349564250973,0.543452138081193
122,0.10349118761304352,0.5526701305061579
123,0.10442999277815775,0.5876492367436489
124,0.10476302691838807,0.5537126349906126
125,0.10326661924935049,0.5524176756540934
126,0.10671380526144747,0.5519077870994806
127,0.1017023363771538,0.6027611071864764
128,0.10301938239071104,0.5603722433249155
129,0.10119148455905141,0.5778280186156431
130,0.09716088600732663,0.609828577687343
131,0.1043374732102233,0.6061925577620665
132,0.09499662162529098,0.5738462967177232
133,0.09423446082682521,0.6034818775951862
134,0.09441827765355508,0.5878474029401938
135,0.10066350375267642,0.5953810786207517
136,0.09553318168898975,0.6107673924416304
137,0.09315726629251407,0.5924177952110767
138,0.09934772953770503,0.60065425435702
139,0.09836673660686722,0.5926940167943636
140,0.09279063431097677,0.6027877187977234
141,0.09156883503655316,0.617103977749745
142,0.09441414259857049,0.6181467504551014
143,0.09401804150116665,0.6125594054659208
144,0.08855355893158251,0.6179148511340221
145,0.08760157420679375,0.6280733601500591
146,0.0956833530044942,0.602026196817557
147,0.09269283004794959,0.6206612288951874
148,0.09312671374667573,0.6346602762738863
149,0.08694187444807203,0.6331319113572439
150,0.08574107853281829,0.6361776944249868
151,0.08843178441748023,0.641175257662932
152,0.07995027779704994,0.6359579395502806
153,0.08272362578901704,0.6623628040154775
154,0.08585819298470462,0.6859342977404594
155,0.08756989126818047,0.6536908857524395
156,0.08036605210940319,0.6529630217701197
157,0.07774290661500008,0.6888740633924803
158,0.08109254439154433,0.652660954122742
159,0.08039441267545852,0.6561095348248879
160,0.09688961402409607,0.6774360549946626
161,0.08102095358211685,0.6812583388139805
162,0.0752345364264868,0.6999326584239801
163,0.0772458568767265,0.7078773770481348
164,0.07926371737590267,0.7005380739768347
165,0.0837648484631683,0.6994261803726355
166,0.07498420808567768,0.7005304532746474
167,0.08046139468852845,0.7001672858993212
168,0.0789286321270521,0.6986822796364626
169,0.07468550950633707,0.7094007295866808
170,0.07538180877627046,0.7132819679876169
171,0.0781440950360977,0.7029717067877451
172,0.07458005021153777,0.7299134035905203
173,0.0796601187299799,0.72004010155797
174,0.08320626786358103,0.7019177824258804
175,0.07472726487106195,0.7224918423841397
176,0.0751564165542799,0.7546125389635563
177,0.0704187317147713,0.7211473919451237
178,0.06906793560591284,0.738403552522262
179,0.07453643727219766,0.7315800314148267
180,0.07490917165867156,0.7363860936214527
181,0.07146945980343002,0.753369233260552
182,0.0731690835069727,0.7653413290778796
183,0.07304091253145426,0.74155318364501
184,0.06988046176007225,0.7851405143737793
185,0.0726445599683319,0.7442672351996104
186,0.0655653644611852,0.74863317857186
187,0.0674904561429112,0.7568517824014028
188,0.06576901061149935,0.7699472680687904
189,0.074252877548268,0.8007272829612097
190,0.06940021046816751,0.7665280463794867
191,0.06867475726607221,0.7668977715075016
192,0.06342643601130005,0.8090903423726559
193,0.07530620977006576,0.8174386098980904
194,0.0655736921493102,0.7789702030519644
195,0.06208547540181489,0.7745197166999181
196,0.06044752786315426,0.7940116313596567
197,0.06614199320406274,0.8226946753760179
198,0.06542760754625003,0.7703062358001868
199,0.06389139709494042,0.8272971094896396
